Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-02-28,-0.0736590243755926,-0.07388388594470652,-0.15419229291850992,-0.08250840453164535,0.038780009279964965,0.005229632956782915,-0.04537716077883364,0.040538722310996575,0.04532334885744369,-0.03584094980685368,-0.012438577191862484
2019-03-01,-0.06331734784429477,-0.06205015682757455,-0.11722694908591322,-0.07091730664240475,0.04254193181346091,0.016758091332772923,-0.057763341366902074,0.03243192038101146,0.04036727711903251,-0.018450304419333107,0.0005427136444720246
2019-03-04,-0.07015627707216018,-0.08093829388643434,-0.13118339937948867,-0.1020337532236039,0.008106357550625373,-0.027229709954499033,-0.06908325458390037,0.0321684214753505,0.04297561468983495,-0.0689186471106036,-0.03586495117984419
2019-03-05,-0.08662098127385755,-0.07230920245156075,-0.14400857846455953,-0.1007819717014478,-0.005544060473872181,-0.022795754056709944,-0.07208962675236338,0.036779013119765454,0.04084586066344887,-0.07321443136975796,-0.026021468078304202
2019-03-06,-0.08502220364721114,-0.07152801372392505,-0.16597817940826798,-0.11820457657476194,-0.03455066300617069,-0.04310359254017944,-0.0811589902228538,0.02161043279376544,0.02566866471628096,-0.12067067567358764,-0.042802426355593844
2019-03-07,-0.11804022283834775,-0.09027201546953612,-0.19838649219499993,-0.14379852743754432,-0.05822593180738767,-0.08399816006415674,-0.0945358401107603,0.014976308963309608,0.0200287739143122,-0.13104447560852017,-0.0852488456030082
2019-03-08,-0.08405425034943456,-0.059802336797404126,-0.20399240518067238,-0.09954078563181973,-0.01588300598468733,-0.04382649171101506,-0.07672604762493836,0.030748318139348453,0.022878359717639095,-0.11325026045468586,-0.06103084657236263
2019-03-11,-0.04232818786856109,-0.036689133522288545,-0.15684535389181603,-0.0652868954349535,0.007045751834307612,-0.004038317095990861,-0.05275024705809819,0.02634521117969086,0.029093763993848533,-0.08799257560263794,-0.03925652439159826
2019-03-12,-0.00848884446505381,-0.006911443161174063,-0.13906553480966638,-0.04039266866942372,0.019658192171868802,0.04777171692166489,-0.03922085148470885,0.048060730518154786,0.03234989546053998,-0.047795607546260346,-0.0010914727836805263
2019-03-13,-0.0017016898830820165,-0.009197302584491432,-0.10352919635803584,-0.011767287111261154,0.0346547326839365,0.04610140215820477,-0.02802353985404747,0.05722212336634387,0.03139382159824785,-0.030650795377472638,0.005196094504178753
2019-03-14,-0.013303712447520627,-0.019099202236660798,-0.10183646191551951,0.006438951040848143,0.034340865528714605,0.04903272618398987,-0.03800673957181107,0.05801626434433825,0.026836128259249355,-0.03699618496777899,-0.0012511128947457761
2019-03-15,-0.02005679352506659,-0.03209158937143479,-0.1067601750684988,0.014310248912896603,0.020954472925209466,0.06534074447353089,-0.02558793149121155,0.07030416604115619,0.03743603136710159,-0.03650701602660702,0.00047350686736286063
2019-03-18,-0.002625929953241124,-0.04418301259624384,-0.0836864254279101,0.042964571973228456,0.043820700333499746,0.07232027108685542,-0.028843855098215757,0.0523170776234633,0.020748655600395467,-0.04050098307409293,0.02531362232740584
2019-03-19,0.003336693195505183,-0.030227519416494347,-0.06386271699120107,0.03787506381667256,0.05205146770779596,0.10500272876924813,-0.012762609105721159,0.048383195037057264,-0.0005008639292027554,0.011247044785474933,0.054094756086578634
2019-03-20,0.020781064951545983,0.009417458598160011,-0.026301381010284952,0.0062986943608891455,0.05667581779365058,0.1242786059186163,0.0033350921910559814,0.10074853879299864,0.039851544909401626,0.018676148361477338,0.08634293857657564
2019-03-21,0.036194277437026065,0.031018539716094903,0.015197391144718034,0.004261330094430221,0.07081817886422981,0.16838874131862067,0.03958573532769698,0.11678179501897222,0.06884782492820242,0.036073365906167325,0.10611427649639052
2019-03-22,-0.010446348304396585,0.022203228142146217,-0.026747295591392495,-0.03825901189832323,0.04494000729571042,0.14021330984893765,0.047484984873292904,0.11724795402653555,0.0804958856266903,0.01268955086191921,0.08668299744322197
2019-03-25,0.0008728739561982141,0.03903689425770243,0.006934804874324407,-0.03707799801683463,0.07120992593301065,0.15251323873358727,0.07146793524719028,0.13308923861571412,0.08203100217686668,0.027011349475728863,0.12583008867409978
2019-03-26,0.023328912508586805,0.08859804348511403,0.04754231149277385,0.009168686542372836,0.10791566650119777,0.20277695070582288,0.10084273811671417,0.1622051098309298,0.09457994157504412,0.05483510899295735,0.16274917231711872
2019-03-27,0.05118350881460136,0.09908614793573171,0.08393681233740707,0.024927762959302435,0.14866064720831984,0.22445258217129255,0.12765396788965774,0.20107826698980197,0.12954950583123734,0.064960067417318,0.1819428645942491
2019-03-28,0.02242927117723746,0.032138796910809966,0.021531686715456272,-0.006091540591254427,0.11080100508752694,0.16289566810799125,0.10757363856367888,0.17766571739839612,0.08916455450851044,0.024513995247276217,0.1284724511507539
2019-03-29,0.019976962471917672,0.031291617212009265,0.012375403421791775,-0.013680454633046457,0.11892079418249402,0.17556666967208837,0.10896184860661148,0.17436360974007492,0.09106981086489585,0.0370074480683141,0.13338513901595767
2019-04-01,0.05631570209392015,0.06583304758647801,0.048055313690653884,0.035297865147826374,0.16590149615461952,0.20817174093304328,0.10176956085859704,0.16351541838753164,0.07384468730561905,0.038859950724494274,0.1567362815429105
2019-04-02,0.05389788181854584,0.07507955073463612,0.027707172808517255,0.022960271630106957,0.1530819351995029,0.20438565391055297,0.07975734511930327,0.17457232685632929,0.07485114759643577,0.018605855934610754,0.1439094310434822
2019-04-03,0.07502367088026834,0.06774459380649284,-0.014170673136082071,0.01989942753235291,0.14048485335050634,0.21463002202816583,0.07611059259094131,0.20063279450670016,0.09122683596556282,0.032512457500377394,0.15024095193064604
2019-04-04,0.13019816489920638,0.0993521381428439,0.014048621159312491,0.058227646125070476,0.19205313105496927,0.2721594303127607,0.09047045815052078,0.18837657122563323,0.08414840245308472,0.05100180078673678,0.19213774712867868
2019-04-05,0.0860350513056849,0.05818807964778237,0.011557765570430409,0.025583767346029046,0.15435028570241635,0.2289219707719168,0.07489832980187193,0.18960600952428364,0.08747177832074012,0.03391644475180234,0.16138776966607246
2019-04-08,0.08279700764821196,0.04168047553796988,0.0039060323100647276,0.02651570044921024,0.1355115677921809,0.22265933133451404,0.08500735568547409,0.16877801640744608,0.08025088709402611,0.029370523604271698,0.14003099686360915
2019-04-09,0.05596066713934931,0.028924437466969273,-0.029378347210133174,0.008715568086194767,0.09065683976704414,0.20189114876701797,0.07249176926369462,0.14231310406793934,0.07183133701497885,0.01586612323890574,0.108246995063766
2019-04-10,0.05445293556691492,0.0362734181870592,-0.03912576005345779,0.009456617476191517,0.08244779393724042,0.199530695010693,0.0888114328418155,0.1643338228854507,0.07204437166209282,0.011811154567974422,0.11266966804136908
2019-04-11,0.04370837958077878,0.035296300352992624,-0.04081091425835166,0.021181411324439695,0.08517809363286355,0.19131315961608128,0.08654518150609888,0.1432848514569364,0.06835240601777064,-0.015252589823998443,0.11863435798568624
2019-04-12,0.07529217775377542,0.05850546613095242,-0.02899463643474426,0.05552727092689241,0.11397990433990263,0.2032691695698269,0.08847466471123847,0.148771841713712,0.08216711937701496,-0.03698836232072529,0.1275093601416997
2019-04-15,0.07421953407522644,0.060896902864101855,-0.03811022527653675,0.034940328860468134,0.10228657516004805,0.21388961365477327,0.10028707893796414,0.13940272651687508,0.10794954410414186,-0.01745165621566456,0.1368871719773
2019-04-16,0.09106462964829558,0.044888434054610675,-0.029107107545319755,0.05380464248414524,0.11876666576247462,0.20233097907724032,0.08970119718311738,0.0755358288351115,0.0681588435846298,-0.07643328722369153,0.13164919120034085
2019-04-17,0.07364725235947898,0.053405000711231235,-0.030331424945449284,0.036342596118708166,0.12032882681612739,0.20793790672426402,0.10115053318627232,0.04865003892960558,0.05625247304326483,-0.13099459676959016,0.13648828834922022
2019-04-18,0.056983417655263664,0.05019742894208562,-0.049649713768955356,0.024454769580442057,0.12534387150520002,0.20362334973185509,0.0974308312060254,0.05951454078484248,0.05281656477794101,-0.13641922261695646,0.12807836802959205
2019-04-22,0.02537560901378884,0.05056985659608484,-0.030218025287794104,0.0005868335372543609,0.09777621083361077,0.18832938377507308,0.08492517880500175,0.03266844144037048,0.04978744522831398,-0.14659384758090865,0.10466968801952252
2019-04-23,0.04996871391593262,0.10196737811694656,-0.008910093300214514,0.025615487877149366,0.14038581598449243,0.22240707722236866,0.08848241870818185,0.057796230559678266,0.05348738307176561,-0.11059849313745786,0.1395013776087346
2019-04-24,0.044624720860682525,0.09742925394604751,-0.03289977254624417,0.022136982000576733,0.13241597948105072,0.2186644810096707,0.08011405226685782,0.07161007701947775,0.05585587647131797,-0.11386355052699557,0.13826217225992413
2019-04-25,0.02416242616662939,0.11582459441874911,-0.04488403797310106,0.023349096201184714,0.08319133422873479,0.20791937307656574,0.08061236626319555,0.06491031956762072,0.05880348054018586,-0.08600973525307415,0.12224055274852914
2019-04-26,0.020793292212932718,0.11827472178519376,-0.08390678088195133,0.033122971886140246,0.08488930816327396,0.1826404579476975,0.10230649936323469,0.06622970382605753,0.07734099917497181,-0.06814047705567336,0.12402757169457228
2019-04-29,0.018503051984047517,0.14776982080273518,-0.07484547719886893,0.05704465036035658,0.10064125238440247,0.1996175923936037,0.09898125201170291,0.03418487356249067,0.0702693238132723,-0.059990311357064285,0.12321238806671071
2019-04-30,0.024805406147708126,0.11248539700768503,-0.07955941812464938,0.06380550251322137,0.0937672716270321,0.21666135969975883,0.10903219014783333,0.04925756196097686,0.10097829380910964,-0.055955693681468265,0.1274802182819033
2019-05-01,-0.02338019448384862,0.08531722348556339,-0.13281862297236446,0.0404848042213002,0.06310318909706861,0.17488404928430853,0.0754249664144449,0.040465221219343116,0.07090311774535281,-0.0729704673655851,0.07994095393049432
2019-05-02,-0.01759365739385968,0.034312203305648915,-0.17228723904769272,0.04436387579928494,0.05733081712463891,0.16468163333032576,0.05527835705221336,0.03426445187690526,0.04429533015645397,-0.07697459084676467,0.07163568637089998
2019-05-03,-0.0013362713092742173,0.057811007245762415,-0.17245245449734492,0.058175682088290784,0.08059802931011639,0.1782448005573739,0.07424914460558352,0.054973429218406714,0.05974559598297439,-0.06322906566202499,0.11277613860302009
2019-05-06,-0.028466669609188096,0.044468293031167845,-0.17303633724678585,0.03961078020605015,0.04675575827939146,0.142819501365801,0.06414352382260938,0.040242608531930874,0.04658410526021145,-0.050438266328124516,0.09259701762045758
2019-05-07,-0.07094240156668517,-0.0005201445819165151,-0.19060825780045798,0.008376195636913754,-0.0041830279504389625,0.08664562568083958,0.04318130308309795,-0.0020838943053373034,0.038048870886072485,-0.08695445434667293,0.05037240416558986
2019-05-08,-0.06655207863021474,0.020782416121893757,-0.1832459250719625,0.005170002214344736,-0.004466980684369425,0.08040729060838325,0.04262013023947022,0.00615323141535214,0.01040455729131215,-0.08729918304930367,0.05560211894742397
2019-05-09,-0.06733946042240169,0.02505572841988772,-0.16038925577786328,0.01146084843204108,-0.00018738832088419782,0.08182933869070222,0.039073039608372405,0.004216928182212382,-0.005480700306017737,-0.08034713039393158,0.056221476576707875
2019-05-10,-0.04007237863439288,0.023555191368495848,-0.14697579407613506,0.030211972549726282,0.006151681882518412,0.08196232706828653,0.058821265644032915,0.027187458520227983,0.02543761936655522,-0.08157264651676677,0.06364288385895328
2019-05-13,-0.08636597211519649,-0.02939079394336655,-0.1839790756246885,-0.03316991083725088,-0.05732890407508454,0.0022656827548190456,0.03646208624996189,0.024161734536003246,0.04743059577758442,-0.11688685959435408,-0.0008977428766472895
2019-05-14,-0.09221881145878952,-0.03010831701792377,-0.1743159995037167,-0.032754550767286665,-0.05259537515764165,0.020207274821136358,0.03800277093037549,0.03886205765319753,0.03123463516376512,-0.12042640902053195,0.0032377324560895065
2019-05-15,-0.09846941287964292,0.012982788079105897,-0.17714362780086135,-0.042870200971069486,-0.05588093751501989,0.040768156844865885,0.05210403145047746,0.04534130064706977,0.030758052266604205,-0.11695467302632312,0.00969677506710849
2019-05-16,-0.06649470232648394,0.02671149918538633,-0.1706781663585998,-0.010147617282153937,-0.03320290241013094,0.05758537284153908,0.07650144115539342,0.05316256844218117,0.04611712430647902,-0.10440110721417563,0.03221249367410019
2019-05-17,-0.09172375319682508,0.007187179924520795,-0.20479330117829597,-0.04485482256270968,-0.06840717260668984,0.03230070422317801,0.05962546859019361,0.044022665773515726,0.053376911222438796,-0.12269181488397374,0.009375405570426133
2019-05-20,-0.12539361789974512,-0.0275408380056765,-0.2068667750946658,-0.044207748510690204,-0.07294805672866808,-0.0037764797638277225,0.049165061696518915,0.00950036154937741,0.04994405092790215,-0.12127258440804088,-0.00922110360932333
2019-05-21,-0.11320915962616837,-0.0021553631935558523,-0.19016293442415,-0.03040472357853336,-0.05497486794977618,0.019529229359520457,0.0468229132913914,0.03286642947046405,0.04892378451695028,-0.1024889381624498,0.0025445463670706256
2019-05-22,-0.12253366249082019,0.005846558400492086,-0.2032739398101868,-0.03666900976021323,-0.06700800828978493,0.008478511635576814,0.052976222027783855,0.04057919502468119,0.04910692497986992,-0.08296380266130583,-0.016144954903460823
2019-05-23,-0.15569527989934354,-0.03226816159580032,-0.2674030876584106,-0.0630477478206489,-0.10315593091980445,-0.04041193584386297,0.05737969642416688,0.04464909082410227,0.05159794191612107,-0.09842661704533874,-0.04650096427192479
2019-05-24,-0.1514982125525534,-0.033811908651864425,-0.262458059933494,-0.05196918669488817,-0.10618251879130058,-0.04484753376115341,0.055796380698454204,0.054955539402420685,0.055465237018878684,-0.09701259477786157,-0.040467748137364645
2019-05-28,-0.16474397869455926,-0.025176947328580168,-0.27769719075178856,-0.07163729710904648,-0.12113891050615111,-0.05266388147077432,0.021101949757919305,0.03562286730192061,0.022627495455766998,-0.1210831450251703,-0.05490688894037306
2019-05-29,-0.16284971572234708,-0.03939938118053496,-0.2923146625771797,-0.07906034021510092,-0.13341641053308959,-0.0632005708791164,0.007874845709238788,0.01519435230045062,-0.005771730210029816,-0.13487317857342573,-0.07159296308859228
2019-05-30,-0.14774242923978942,-0.03554357387377764,-0.3049454881493089,-0.08298617107526807,-0.12294109500709881,-0.0482461582602075,0.011466836853558676,0.02451966628920765,-0.014810501133839579,-0.12178424392330253,-0.05339724518844665
2019-05-31,-0.16755347070241475,-0.07424568029767471,-0.3511887374067062,-0.11859773993363326,-0.149777248576338,-0.08803116517406889,-0.015529404469315177,0.04254197919894542,-0.007712734534174145,-0.1485162667695436,-0.08716482191412948
2019-06-03,-0.11486755730189369,-0.1371557231284159,-0.33177435495531143,-0.099922383030987,-0.1328973876773228,-0.11817794103635412,0.011085446320095022,0.046142718695523666,0.010282172704848474,-0.1309182129726626,-0.10018885178606611
2019-06-04,-0.05731725654688145,-0.10349988230634768,-0.2999183469317964,-0.04483452281365312,-0.08222541635023756,-0.05268728056127739,0.030055159924981506,0.031870956729358864,0.013269516532194967,-0.09952729396077674,-0.051728307466207706
2019-06-05,-0.045272417082326884,-0.10225118975438437,-0.3071702281601576,-0.025728308153712222,-0.05407696724900368,-0.02178048729585133,0.05480572188821606,0.0673440001321293,0.05236656777783172,-0.07044450456727955,-0.03719239901670179
2019-06-06,-0.013373075473082495,-0.08508535763764943,-0.27020939495749774,-0.007498531959722499,-0.04455424501123403,0.011576790804867662,0.08109830604947711,0.07029868355983655,0.055331650243992885,-0.0525257571051457,-0.014273167555906609
2019-06-07,0.002709623200847229,-0.05334156955071766,-0.2439012218272544,-0.010047693138391656,-0.026831264347517727,0.049123494232820884,0.09089284565228856,0.07283208970015062,0.03625695903848658,-0.03002843814811583,0.021921369560236027
2019-06-10,-0.00851934758771828,-0.07296662504350801,-0.25346520000329714,-0.003949732115944238,-0.03279683689299445,0.047180063862214114,0.0773055396077855,0.049333528822250575,0.014901023386019454,-0.03561329249827515,0.02455452941064775
2019-06-11,-0.01383102583242718,-0.06933761645527027,-0.2561484725426464,-0.005605619290422921,-0.04132573279469923,0.040853666343695555,0.08041370283720227,0.04753223676367781,-0.004370624468542573,-0.04614459005281617,0.029378072423338515
